"","MSSubClass.30","MSSubClass.40","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.90","MSSubClass.120","MSSubClass.150","MSSubClass.160","MSSubClass.180","MSSubClass.190","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Pave","Alley.NoAlley","Alley.Pave","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.HLS","LandContour.Low","LandContour.Lvl","Utilities.NoSeWa","LotConfig.CulDSac","LotConfig.FR2","LotConfig.FR3","LotConfig.Inside","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blueste","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition1.RRNe","Condition1.RRNn","Condition2.Feedr","Condition2.Norm","Condition2.PosA","Condition2.PosN","Condition2.RRAe","Condition2.RRAn","Condition2.RRNn","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Fin","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofStyle.Shed","RoofMatl.Membran","RoofMatl.Metal","RoofMatl.Roll","RoofMatl.Tar.Grv","RoofMatl.WdShake","RoofMatl.WdShngl","Exterior1st.AsphShn","Exterior1st.BrkComm","Exterior1st.BrkFace","Exterior1st.CBlock","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.ImStucc","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stone","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsphShn","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CBlock","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.Stone","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.Po","ExterCond.TA","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","Foundation.Wood","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.NoBasement","BsmtQual.TA","BsmtCond.Gd","BsmtCond.NoBasement","BsmtCond.Po","BsmtCond.TA","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtExposure.NoBasement","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.NoBasement","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.NoBasement","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating.GasA","Heating.GasW","Heating.Grav","Heating.OthW","Heating.Wall","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.Po","HeatingQC.TA","CentralAir.Y","Electrical.FuseF","Electrical.FuseP","Electrical.Mix","Electrical.SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj2","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Sev","Functional.Typ","Functional.None","Fireplaces","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.NoFireplace","FireplaceQu.Po","FireplaceQu.TA","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageType.NoGarage","GarageYrBlt","GarageFinish.NoGarage","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.NoGarage","GarageQual.Po","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.NoGarage","GarageCond.Po","GarageCond.TA","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC.Fa","PoolQC.Gd","PoolQC.NoPool","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.NoFence","MiscFeature.None","MiscFeature.Othr","MiscFeature.Shed","MiscFeature.TenC","MiscVal","MoSold","YrSold","SaleType.Con","SaleType.ConLD","SaleType.ConLI","SaleType.ConLw","SaleType.CWD","SaleType.New","SaleType.Oth","SaleType.WD","SaleCondition.AdjLand","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial"
"1683",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0943445622221,9.15218145780265,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2004,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.95324333428778,384,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.61338421837956,6.44730586254121,0,7.22620901010067,0,0,2,1,3,0.693147180559945,0,1,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2004,0,0,0,2,400,0,0,0,0,1,0,0,0,0,1,0,1,4.61512051684126,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1684",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.14313472639153,8.98532006064911,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2004,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.30330490805908,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.76734312526539,868,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.76734312526539,6.63725803128446,0,7.39694860262101,0,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2004,0,0,0,2,436,0,0,0,0,1,0,0,0,0,1,0,1,4.79579054559674,3.89182029811063,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1685",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.12713438504509,9.22286165252985,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2004,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.74170069465205,846,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.74170069465205,6.61873898351722,0,7.37462901521894,0,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2004,0,0,0,2,434,0,0,0,0,1,0,0,0,0,1,0,1,5.70711026474888,3.89182029811063,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1686",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.17438726989564,9.10119492471538,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2003,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.48157712927643,0,1,0,0,0,0,0,4.87519732320115,782,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.69332366826995,6.52795791762255,0,7.30653139893951,1,0,2,1,3,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2003,0,0,0,2,400,0,0,0,0,1,0,0,0,0,1,0,1,0,4.33073334028633,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1687",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.17438726989564,9.00883599576545,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,2003,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.20455776256869,0,1,0,0,0,0,0,5.32300997913841,698,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.54965074223381,6.46925031679577,0,7.20266119652324,1,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2003,0,0,0,2,393,0,0,0,0,1,0,0,0,0,1,0,1,4.61512051684126,4.04305126783455,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1688",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.17438726989564,9.46436224293533,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2002,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.48004456192665,0,1,0,0,0,0,0,5.39362754635236,870,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.77878489768518,7.02731451403978,0,7.60339933974067,1,0,2,1,4,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2002,0,0,0,3,644,0,0,0,0,1,0,0,0,0,1,0,1,0,3.89182029811063,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1689",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.12713438504509,9.1834829178063,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2004,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.48893772615669,0,1,0,0,0,0,4.7361984483945,3.43398720448515,384,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.61338421837956,6.44730586254121,0,7.22620901010067,0,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2004,0,0,0,2,400,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1690",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.76120011569356,9.0400264343065,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.52795791762255,0,1,0,0,0,0,0,4.71849887129509,794,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.7093043402583,6.54534966033442,0,7.32317071794347,1,0,2,1,3,0.693147180559945,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2000,0,0,0,2,394,0,0,0,0,1,0,0,0,0,1,0,1,0,4.29045944114839,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1691",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.14313472639153,8.95557714628151,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1999,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.95324333428778,384,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.65286302935335,6.48768401848461,0,7.26612877955645,0,0,2,1,3,0.693147180559945,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1999,0,1,0,2,400,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1692",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.17438726989564,9.67388569116087,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1999,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.35185813347607,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.81783057145415,0,0,0,0,0,0,0,5.57972982598622,1177,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.10987946307227,6.99393297522319,0,7.74630066223144,1,0,2,1,4,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1999,0,0,0,3,658,0,0,0,0,1,0,0,0,0,1,0,1,5.70044357339069,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1693",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.17438726989564,8.96814141412681,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,1999,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.95324333428778,384,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.65286302935335,6.48768401848461,0,7.26612877955645,0,0,2,1,3,0.693147180559945,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1999,0,0,0,2,410,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1694",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.67282883446191,9.45100945015621,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.01727983681492,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7.06817200038804,0,1,0,0,0,0,0,5.64544689764324,1455,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.29097477814298,7.10824413973154,0,7.89655270164304,1,0,2,1,4,0.693147180559945,0,1,0,10,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,2000,0,1,0,3,810,0,0,0,0,1,0,0,0,0,1,0,1,5.53338948872752,3.43398720448515,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.49423862528081,9.28275405248523,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,1994,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.45362499889269,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.46806014113513,1,0,0,0,0,0,7.33106030521863,5.57215403217776,2024,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.63240112660145,0,0,7.63240112660145,1,0,2,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1994,0,0,0,3,815,0,0,0,0,1,0,0,0,0,1,0,1,5.20948615284142,4.04305126783455,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1696",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.38202663467388,9.11449004631935,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1995,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.65948221575962,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.70563909486,0,1,0,0,0,0,0,5.54126354515843,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.9985096422506,6.87523208727658,0,7.63143166457691,1,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1995,0,0,0,2,647,0,0,0,0,1,0,0,0,0,1,0,1,5.6937321388027,4.63472898822964,5.34710753071747,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,11,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.49423862528081,9.36674565114032,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,1993,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.92157841964382,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6.4377516497364,0,1,0,0,0,0,0,6.30991827822652,1173,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.10332206252611,6.92559519711047,0,7.71110125184016,1,0,2,1,3,0.693147180559945,0,1,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1993,0,1,0,2,623,0,0,0,0,1,0,0,0,0,1,0,1,5.15905529921453,5.11198778835654,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,10,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.46590811865458,9.32322252903286,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.48479693349065,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.43661726523423,1696,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.43661726523423,0,0,7.43661726523423,0,0,2,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2008,0,1,0,3,972,0,0,0,0,1,0,0,0,0,1,0,1,4.79579054559674,4.04305126783455,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.36944785246702,9.2308290384035,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.68697535633982,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.38709023565676,1614,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.41397029019044,0,0,7.41397029019044,0,0,2,1,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2008,0,0,0,3,726,0,0,0,0,1,0,0,0,0,1,0,1,4.97673374242057,3.80666248977032,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
"1700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.45434729625351,9.22335530905368,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.56452040732269,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.16626597413364,0,1,0,0,0,0,0,6.0137151560428,1702,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7.44014668066269,0,0,7.44014668066269,1,0,2,0,3,0.693147180559945,0,1,0,7,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,0,1,0,3,844,0,0,0,0,1,0,0,0,0,1,0,1,0,4.24849524204936,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0
